ano;cod_ibge;nome_mun;populacao;homens;mulheres;razao_sexo;id_media;dens_demog
2014;3554805;Tremembé;44471;23602;20869;88,4;34;232,7
2014;3554904;Três Fronteiras;5909;2962;2947;99,5;38,3;39
2014;3554953;Tuiuti;6247;3165;3082;97,4;38,2;49,3
2014;3555000;Tupã;63818;30767;33051;107,4;38,3;101,6
2014;3555109;Tupi Paulista;14851;7772;7079;91,1;40;60,7
2014;3555208;Turiúba;1905;972;933;96;40;12,4
2014;3555307;Turmalina;1880;928;952;102,6;42,3;12,7
2014;3555356;Ubarana;5350;2740;2610;95,3;32,6;25,5
2014;3555406;Ubatuba;83246;41320;41926;101,5;33,2;117,6
2014;3555505;Ubirajara;4645;2400;2245;93,5;34,7;16,5
2014;3555604;Uchoa;9852;4878;4974;102;37,8;39
2014;3555703;União Paulista;1621;827;794;96;34,6;20,5
2014;3555802;Urânia;8853;4389;4464;101,7;38,5;42,3
2014;3555901;Uru;1312;664;648;97,6;38;8,9
2014;3556008;Urupês;13110;6489;6621;102;38,5;40,5
2014;3556107;Valentim Gentil;12029;6027;6002;99,6;35,2;80,3
2014;3556206;Valinhos;113433;55750;57683;103,5;36,3;763,7
2014;3556305;Valparaíso;23238;12815;10423;81,3;34,1;27,1
2014;3556354;Vargem;9344;4788;4556;95,2;35,6;65,5
2014;3556404;Vargem Grande do Sul;39592;19599;19993;102;35,3;148,2
2014;3556453;Vargem Grande Paulista;45678;22564;23114;102,4;32,9;1075
2014;3556503;Várzea Paulista;110896;55225;55671;100,8;32,5;3157,7
2014;3556602;Vera Cruz;10604;5208;5396;103,6;37,4;42,8
2014;3556701;Vinhedo;68095;33532;34563;103,1;35,4;841,2
2014;3556800;Viradouro;17469;8741;8728;99,9;34,9;80,2
2014;3556909;Vista Alegre do Alto;7278;3719;3559;95,7;33,6;76,3
2014;3556958;Vitória Brasil;1778;908;870;95,8;37,1;35,7
2014;3557006;Votorantim;115506;57030;58476;102,5;33,2;627,1
2014;3557105;Votuporanga;88753;43132;45621;105,8;37,2;211
2014;3557154;Zacarias;2477;1243;1234;99,3;37;7,8
2014;3557204;Chavantes;12265;6055;6210;102,6;35,1;65
2014;3557303;Estiva Gerbi;10471;5271;5200;98,7;34;141,2
2015;3500105;Adamantina;34285;16565;17720;107;39,1;83,2
2015;3500204;Adolfo;3903;1945;1958;100,7;37,8;18,5
2015;3500303;Aguaí;32192;16110;16082;99,8;34,6;67,8
2015;3500402;Águas da Prata;7558;3692;3866;104,7;39,9;53
2015;3500501;Águas de Lindóia;17690;8639;9051;104,8;37,9;294,2
2015;3500550;Águas de Santa Bárbara;6313;3138;3175;101,2;36,7;15,6
2015;3500600;Águas de São Pedro;2734;1277;1457;114,1;43,1;756,9
2015;3500709;Agudos;35986;17738;18248;102,9;34,6;37,2
2015;3500758;Alambari;5395;2715;2680;98,7;34;33,8
2015;3500808;Alfredo Marcondes;4138;2081;2057;98,8;39,8;34,8
2015;3500907;Altair;3693;1941;1752;90,3;34;11,8
2015;3501004;Altinópolis;16155;8037;8118;101;36,4;17,4
2015;3501103;Alto Alegre;4059;2061;1998;96,9;40,1;12,7
2015;3501152;Alumínio;17166;8604;8562;99,5;33;205,3
2015;3501202;Álvares Florence;3935;2013;1922;95,5;41,4;10,9
2015;3501301;Álvares Machado;25208;12369;12839;103,8;35,6;72,5
2015;3501400;Álvaro de Carvalho;4731;3071;1660;54,1;34,3;30,8
2015;3501509;Alvinlândia;2978;1470;1508;102,6;34,8;35,1
2015;3501608;Americana;222291;108228;114063;105,4;36,8;1660
2015;3501707;Américo Brasiliense;34218;17087;17131;100,3;32,8;278,3
2015;3501806;Américo de Campos;5831;2880;2951;102,5;38,8;23,1
2015;3501905;Amparo;67088;32877;34211;104,1;37,3;150,7
2015;3502002;Analândia;4410;2244;2166;96,5;35,7;13,5
2015;3502101;Andradina;57588;28440;29148;102,5;37,4;59,7
2015;3502200;Angatuba;23016;11610;11406;98,2;34,7;22,4
2015;3502309;Anhembi;5697;2916;2781;95,4;34,2;7,7
2015;3502408;Anhumas;3844;1903;1941;102;36;12
2015;3502507;Aparecida;34268;16510;17758;107,6;35,9;283,5
2015;3502606;Aparecida d'Oeste;4321;2131;2190;102,8;40,1;24,1
2015;3502705;Apiaí;25199;12604;12595;99,9;33,6;25,9
2015;3502754;Araçariguama;18893;9570;9323;97,4;31,3;130,1
2015;3502804;Araçatuba;190349;91120;99229;108,9;37,2;163,1
2015;3502903;Araçoiaba da Serra;29554;14723;14831;100,7;36,3;115,8
2015;3503000;Aramina;5316;2637;2679;101,6;36,8;26,2
2015;3503109;Arandu;6424;3229;3195;98,9;34,6;22,5
2015;3503158;Arapeí;2454;1234;1220;98,9;36,4;15,6
2015;3503208;Araraquara;223325;107473;115852;107,8;36,8;222,5
2015;3503307;Araras;124270;60874;63396;104,1;36,1;192,7
2015;3503356;Arco-Íris;1998;1012;986;97,4;37,8;7,5
2015;3503406;Arealva;7985;4030;3955;98,1;39,1;15,8
2015;3503505;Areias;3678;1842;1836;99,7;34,6;12,1
2015;3503604;Areiópolis;10487;5360;5127;95,7;32,4;122,1
2015;3503703;Ariranha;8258;4164;4094;98,3;36,6;62,3
2015;3503802;Artur Nogueira;47301;23501;23800;101,3;33,7;265,7
2015;3503901;Arujá;79936;39200;40736;103,9;32,9;831,2
2015;3503950;Aspásia;1820;914;906;99,1;38,9;26,2
2015;3504008;Assis;98216;47603;50613;106,3;36,8;213,2
2015;3504107;Atibaia;140284;68521;71763;104,7;35,6;293,2
2015;3504206;Auriflama;14094;7007;7087;101,1;37,8;32,4
2015;3504305;Avaí;4777;2395;2382;99,5;34,9;8,8
2015;3504404;Avanhandava;11344;6258;5086;81,3;33,3;33,5
2015;3504503;Avaré;87433;43357;44076;101,7;35,4;72,1
2015;3504602;Bady Bassitt;19764;9753;10011;102,6;34,9;179,1
2015;3504701;Balbinos;3764;3052;712;23,3;35;41,1
2015;3504800;Bálsamo;8813;4303;4510;104,8;38,3;58,8
2015;3504909;Bananal;10184;5001;5183;103,6;36,2;16,5
2015;3505005;Barão de Antonina;3286;1659;1627;98,1;35,9;21,5
2015;3505104;Barbosa;6220;3097;3123;100,8;35,1;30,3
2015;3505203;Bariri;31702;15727;15975;101,6;36,8;71,3
2015;3505302;Barra Bonita;35146;17084;18062;105,7;37,9;234,1
2015;3505351;Barra do Chapéu;5216;2730;2486;91,1;33,2;12,9
2015;3505401;Barra do Turvo;7425;3850;3575;92,9;34,3;7,4
2015;3505500;Barretos;116789;56260;60529;107,6;36,2;74,6
2015;3505609;Barrinha;30141;15034;15107;100,5;31,5;206,4
2015;3505708;Barueri;273650;132090;141560;107,2;32,2;4165,1
2015;3505807;Bastos;20987;10280;10707;104,2;35,8;122,8
2015;3505906;Batatais;57420;28085;29335;104,5;36,5;67,6
2015;3506003;Bauru;360149;174396;185753;106,5;36;539,4
2015;3506102;Bebedouro;75910;36878;39032;105,8;36,6;111,1
2015;3506201;Bento de Abreu;2679;1357;1322;97,4;35,1;8,9
2015;3506300;Bernardino de Campos;11143;5602;5541;98,9;37,5;45,6
2015;3506359;Bertioga;54494;27230;27264;100,1;31,7;110,9
2015;3506409;Bilac;7226;3562;3664;102,9;38,4;45,7
2015;3506508;Birigui;113701;55317;58384;105,5;36,3;214,5
2015;3506607;Biritiba Mirim;29188;14655;14533;99,2;33,9;92
2015;3506706;Boa Esperança do Sul;13480;6735;6745;100,1;33,7;19,5
2015;3506805;Bocaina;11097;5484;5613;102,4;35,4;30,5
2015;3506904;Bofete;10017;5105;4912;96,2;36,3;15,3
2015;3507001;Boituva;53695;26794;26901;100,4;33,9;215,7
2015;3507100;Bom Jesus dos Perdões;20630;10321;10309;99,9;33,6;190,4
2015;3507159;Bom Sucesso de Itararé;3568;1824;1744;95,6;30,4;26,7
2015;3507209;Borá;857;436;421;96,6;35,4;7,2
2015;3507308;Boracéia;4469;2275;2194;96,4;34,3;36,6
2015;3507407;Borborema;14481;7260;7221;99,5;37,5;26,2
2015;3507456;Borebi;2483;1222;1261;103,2;33,2;7,1
2015;3507506;Botucatu;135279;65400;69879;106,8;35,8;91,2
2015;3507605;Bragança Paulista;159628;77997;81631;104,7;35,7;311,4
2015;3507704;Braúna;5157;2583;2574;99,7;36,9;26,4
2015;3507753;Brejo Alegre;2592;1332;1260;94,6;36;24,5
2015;3507803;Brodowski;22859;11282;11577;102,6;35,2;82,1
2015;3507902;Brotas;22600;11117;11483;103,3;35,6;20,5
2015;3508009;Buri;19369;9825;9544;97,1;32,1;16,2
2015;3508108;Buritama;16359;8092;8267;102,2;37,2;50
2015;3508207;Buritizal;4186;2100;2086;99,3;36,9;15,7
2015;3508306;Cabrália Paulista;4379;2224;2155;96,9;34,7;18,2
2015;3508405;Cabreúva;43836;22002;21834;99,2;32;168,4
2015;3508504;Caçapava;90071;44411;45660;102,8;35;244,1
2015;3508603;Cachoeira Paulista;30835;15026;15809;105,2;35,6;107,1
2015;3508702;Caconde;17961;8970;8991;100,2;36,4;38,4
2015;3508801;Cafelândia;16729;8167;8562;104,8;36,7;18,2
2015;3508900;Caiabu;3984;2024;1960;96,8;37,6;15,7
2015;3509007;Caieiras;90428;44060;46368;105,2;33,1;926,1
2015;3509106;Caiuá;5221;2905;2316;79,7;36,7;9,5
2015;3509205;Cajamar;75882;37612;38270;101,7;31,4;577,6
2015;3509254;Cajati;28660;14449;14211;98,4;32,6;63,1
2015;3509304;Cajobi;9572;4845;4727;97,6;36,9;54,1
2015;3509403;Cajuru;23651;11804;11847;100,4;34,8;35,8
2015;3509452;Campina do Monte Alegre;5730;2913;2817;96,7;34,9;31,1
2015;3509502;Campinas;1110271;533174;577097;108,2;36,1;1397,3
2015;3509601;Campo Limpo Paulista;76290;37419;38871;103,9;33,8;960,8
2015;3509700;Campos do Jordão;47679;23331;24348;104,4;33,5;164,4
2015;3509809;Campos Novos Paulista;4699;2401;2298;95,7;35,3;9,7
2015;3509908;Cananéia;12334;6120;6214;101,5;34,7;10
2015;3509957;Canas;4621;2322;2299;99;32,2;86,8
2015;3510005;Cândido Mota;29881;14603;15278;104,6;36,7;50,2
2015;3510104;Cândido Rodrigues;2779;1375;1404;102,1;39,8;39,2
2015;3510153;Canitar;5161;2579;2582;100,1;31,1;89,8
2015;3510203;Capão Bonito;46574;23165;23409;101,1;33,9;28,4
2015;3510302;Capela do Alto;19759;10443;9316;89,2;33,2;116,3
2015;3510401;Capivari;49345;24507;24838;101,4;34,3;152,8
2015;3510500;Caraguatatuba;115117;56626;58491;103,3;34,2;237,4
2015;3510609;Carapicuíba;379276;183412;195864;106,8;32,6;10978,9
2015;3510708;Cardoso;11741;5771;5970;103,4;38,7;18,4
2015;3510807;Casa Branca;28402;14908;13494;90,5;36,4;32,9
2015;3510906;Cássia dos Coqueiros;2721;1398;1323;94,6;37,7;14,2
2015;3511003;Castilho;19017;9434;9583;101,6;35,6;17,9
2015;3511102;Catanduva;114638;55346;59292;107,1;37,6;394,5
2015;3511201;Catiguá;7109;3589;3520;98,1;36;47,9
2015;3511300;Cedral;9857;4896;4961;101,3;37,4;49,8
2015;3511409;Cerqueira César;19259;9721;9538;98,1;34,9;37,6
2015;3511508;Cerquilho;41900;20625;21275;103,2;35,4;327,8
2015;3511607;Cesário Lange;17013;8782;8231;93,7;34,4;89,4
2015;3511706;Charqueada;15338;7739;7599;98,2;34,4;87,2
2015;3511904;Clementina;7120;3623;3497;96,5;33,8;42,2
2015;3512001;Colina;17944;8809;9135;103,7;35,8;42,5
2015;3512100;Colômbia;6362;3224;3138;97,3;34,3;8,7
2015;3512209;Conchal;26546;13349;13197;98,9;33,1;145,2
2015;3512308;Conchas;15931;7997;7934;99,2;36,6;34,2
2015;3512407;Cordeirópolis;22553;11256;11297;100,4;34,4;163,9
2015;3512506;Coroados;5362;2670;2692;100,8;36,2;21,7
2015;3512605;Coronel Macedo;4748;2418;2330;96,4;36,2;15,6
2015;3512704;Corumbataí;4029;2030;1999;98,5;35;14,5
2015;3512803;Cosmópolis;59703;29641;30062;101,4;33,7;386
2015;3512902;Cosmorama;7835;3936;3899;99,1;38,7;17,7
2015;3513009;Cotia;231872;113107;118765;105;32,6;715,7
2015;3513108;Cravinhos;32572;16203;16369;101;35;104,6
2015;3513207;Cristais Paulista;8270;4167;4103;98,5;34,7;21,5
2015;3513306;Cruzália;2207;1084;1123;103,6;38,5;14,8
2015;3513405;Cruzeiro;76914;37217;39697;106,7;35,8;251,6
2015;3513504;Cubatão;117369;57679;59690;103,5;32,7;821,5
2015;3513603;Cunha;22052;11246;10806;96,1;36,4;15,7
2015;3513702;Descalvado;31536;15528;16008;103,1;36,9;41,8
2015;3513801;Diadema;393194;189363;203831;107,6;33;12794,3
2015;3513850;Dirce Reis;1665;859;806;93,8;39,4;18,9
2015;3513900;Divinolândia;11270;5601;5669;101,2;38,4;50,4
2015;3514007;Dobrada;8362;4252;4110;96,7;32,1;55,8
2015;3514106;Dois Córregos;24837;12366;12471;100,8;35,4;39,2
2015;3514205;Dolcinópolis;2139;1099;1040;94,6;39,2;27,4
2015;3514304;Dourado;8441;4238;4203;99,2;38;41
2015;3514403;Dracena;44400;21895;22505;102,8;38,5;91
2015;3514502;Duartina;12352;6023;6329;105,1;38,4;46,7
2015;3514601;Dumont;8649;4331;4318;99,7;33,9;77,7
2015;3514700;Echaporã;6292;3098;3194;103,1;36,4;12,2
2015;3514809;Eldorado;14072;7140;6932;97,1;33,1;8,5
2015;3514908;Elias Fausto;16606;8491;8115;95,6;33,6;82,1
2015;3514924;Elisiário;3148;1628;1520;93,4;36,8;33,5
2015;3514957;Embaúba;2395;1234;1161;94,1;37,5;28,8
2015;3515004;Embu das Artes;246842;119637;127205;106,3;31,6;3506,4
2015;3515103;Embu-Guaçu;65027;32224;32803;101,8;33,1;417,8
2015;3515129;Emilianópolis;3053;1529;1524;99,7;38,5;13,6
2015;3515152;Engenheiro Coelho;17266;8883;8383;94,4;31;157
2015;3515186;Espírito Santo do Pinhal;41294;20135;21159;105,1;37,4;106,1
2015;3515194;Espírito Santo do Turvo;4215;2122;2093;98,6;32,5;21,8
2015;3515202;Estrela d'Oeste;8725;4408;4317;97,9;37,6;29,4
2015;3515301;Estrela do Norte;2706;1363;1343;98,5;35,1;10,2
2015;3515350;Euclides da Cunha Paulista;8979;4490;4489;100;34,5;15,6
2015;3515400;Fartura;15953;7746;8207;106;36,6;37,2
2015;3515509;Fernandópolis;67707;32802;34905;106,4;38;123,1
2015;3515608;Fernando Prestes;5714;2821;2893;102,6;39,1;33,6
2015;3515657;Fernão;1606;817;789;96,6;36,7;16
2015;3515707;Ferraz de Vasconcelos;173487;84408;89079;105,5;31,7;5871,5
2015;3515806;Flora Rica;1656;831;825;99,3;40,8;7,4
2015;3515905;Floreal;2911;1438;1473;102,4;42;14,3
2015;3516002;Flórida Paulista;12933;7096;5837;82,3;36,3;24,7
2015;3516101;Florínea;3299;1814;1485;81,9;37,1;14,6
2015;3516200;Franca;333905;162513;171392;105,5;34,9;551,3
2015;3516309;Francisco Morato;159620;78791;80829;102,6;30,7;3257,5
2015;3516408;Franco da Rocha;137457;69899;67558;96,7;32,1;1035,3
2015;3516507;Gabriel Monteiro;2760;1388;1372;98,8;39,1;19,9
2015;3516606;Gália;6819;3381;3438;101,7;38,3;19,2
2015;3516705;Garça;43039;20859;22180;106,3;36,9;77,4
2015;3516804;Gastão Vidigal;3863;1989;1874;94,2;36,3;21,4
2015;3516853;Gavião Peixoto;4554;2314;2240;96,8;33,6;18,7
2015;3516903;General Salgado;10604;5295;5309;100,3;38,2;21,4
2015;3517000;Getulina;10625;5792;4833;83,4;36,4;15,7
2015;3517109;Glicério;4436;2198;2238;101,8;36,7;16,3
2015;3517208;Guaiçara;10966;5479;5487;100,1;34,3;39,6
2015;3517307;Guaimbê;5487;2730;2757;101;35,5;25,2
2015;3517406;Guaíra;38392;18882;19510;103,3;35,7;30,5
2015;3517505;Guapiaçu;19431;9734;9697;99,6;35,5;59,8
2015;3517604;Guapiara;17794;9031;8763;97;34,6;43,6
2015;3517703;Guará;19480;9619;9861;102,5;33,9;53,8
2015;3517802;Guaraçaí;8112;4025;4087;101,5;39,3;14,3
2015;3517901;Guaraci;10212;5164;5048;97,8;35,4;15,9
2015;3518008;Guarani d'Oeste;1982;979;1003;102,5;38,5;23,1
2015;3518107;Guarantã;6443;3210;3233;100,7;34,3;14
2015;3518206;Guararapes;30994;15202;15792;103,9;37,2;32,4
2015;3518305;Guararema;28170;14068;14102;100,2;34,7;104
2015;3518404;Guaratinguetá;114906;55213;59693;108,1;36,3;152,7
2015;3518503;Guareí;14814;8995;5819;64,7;34,4;26,1
2015;3518602;Guariba;36659;18147;18512;102;33,2;135,6
2015;3518701;Guarujá;291885;141496;150389;106,3;33,3;2015,9
2015;3518800;Guarulhos;1258417;609863;648554;106,3;32,8;3948,9
2015;3518859;Guatapará;7161;3648;3513;96,3;34,4;17,3
2015;3518909;Guzolândia;4586;2352;2234;95;35,6;18,2
2015;3519006;Herculândia;8925;4429;4496;101,5;35,4;24,5
2015;3519055;Holambra;12793;6435;6358;98,8;34;195,1
2015;3519071;Hortolândia;211298;106057;105241;99,2;32,5;3385,3
2015;3519105;Iacanga;10202;5173;5029;97,2;36;18,6
2015;3519204;Iacri;6360;3200;3160;98,8;37,5;19,8
2015;3519253;Iaras;7055;4682;2373;50,7;34,8;17,6
2015;3519303;Ibaté;31453;15974;15479;96,9;32,7;108,1
2015;3519402;Ibirá;11252;5553;5699;102,6;37,4;41,4
2015;3519501;Ibirarema;6641;3332;3309;99,3;36;29,1
2015;3519600;Ibitinga;56202;27658;28544;103,2;35,6;81,5
2015;3519709;Ibiúna;73346;37125;36221;97,6;34;69,3
2015;3519808;Icém;7681;4051;3630;89,6;35;21,2
2015;3519907;Iepê;7660;3761;3899;103,7;37,2;12,9
2015;3520004;Igaraçu do Tietê;23377;11656;11721;100,6;34,7;239,2
2015;3520103;Igarapava;27364;13398;13966;104,2;36;58,4
2015;3520202;Igaratá;9630;4888;4742;97;35;32,9
2015;3520301;Iguape;29135;14626;14509;99,2;36,3;14,7
2015;3520400;Ilhabela;30927;15553;15374;98,8;32,7;89,3
2015;3520426;Ilha Comprida;10895;5400;5495;101,8;38,4;55,4
2015;3520442;Ilha Solteira;25501;12411;13090;105,5;37,8;39,1
2015;3520509;Indaiatuba;224024;110554;113470;102,6;34,8;719,1
2015;3520608;Indiana;4979;2501;2478;99,1;37,1;38,5
2015;3520707;Indiaporã;3997;1956;2041;104,3;39,9;14,3
2015;3520806;Inúbia Paulista;3652;1813;1839;101,4;37,1;41,9
2015;3520905;Ipaussu;13724;6841;6883;100,6;34,9;65,5
2015;3521002;Iperó;31754;17047;14707;86,3;32,4;186,5
2015;3521101;Ipeúna;6432;3283;3149;95,9;33,6;33,9
2015;3521150;Ipiguá;5395;2728;2667;97,8;36,5;39,7
2015;3521200;Iporanga;4220;2132;2088;97,9;33,2;3,7
2015;3521309;Ipuã;14362;7245;7117;98,2;33,6;30,8
2015;3521408;Iracemápolis;20873;10426;10447;100,2;34,6;181,3
2015;3521507;Irapuã;7164;3684;3480;94,5;35,8;27,8
2015;3521606;Irapuru;7565;4376;3189;72,9;38,2;35,3
2015;3521705;Itaberá;17990;9054;8936;98,7;34,8;16,4
2015;3521804;Itaí;24616;12939;11677;90,2;34,1;22,5
2015;3521903;Itajobi;15580;7834;7746;98,9;38,1;31
2015;3522000;Itaju;3389;1744;1645;94,3;35,5;14,7
2015;3522109;Itanhaém;98315;47534;50781;106,8;36;163,4
2015;3522158;Itaoca;3308;1699;1609;94,7;35,9;18,1
2015;3522208;Itapecerica da Serra;156475;77520;78955;101,9;31,8;1038
2015;3522307;Itapetininga;150535;75215;75320;100,1;34,1;84,1
2015;3522406;Itapeva;89140;43870;45270;103,2;33,3;48,8
2015;3522505;Itapevi;214660;105211;109449;104;30,7;2597
2015;3522604;Itapira;70285;34667;35618;102,7;37,2;135,6
2015;3522653;Itapirapuã Paulista;4037;2085;1952;93,6;31,7;9,9
2015;3522703;Itápolis;40062;19767;20295;102,7;37,2;40,2
2015;3522802;Itaporanga;14504;7200;7304;101,4;35,9;28,6
2015;3522901;Itapuí;12812;6436;6376;99,1;34,3;91,5
2015;3523008;Itapura;4238;2166;2072;95,7;35,8;14
2015;3523107;Itaquaquecetuba;342265;168138;174127;103,6;30,7;4142,6
2015;3523206;Itararé;46895;22952;23943;104,3;34,4;46,7
2015;3523305;Itariri;15551;7792;7759;99,6;33;56,8
2015;3523404;Itatiba;110290;54312;55978;103,1;35,3;342,2
2015;3523503;Itatinga;18629;9670;8959;92,6;32,5;19
2015;3523602;Itirapina;15819;9310;6509;69,9;34,1;28
2015;3523701;Itirapuã;5881;2994;2887;96,4;34,3;36,5
2015;3523800;Itobi;7750;3981;3769;94,7;35,5;55,8
2015;3523909;Itu;160946;79209;81737;103,2;34,5;251,2
2015;3524006;Itupeva;55568;28081;27487;97,9;32,2;276,6
2015;3524105;Ituverava;38398;18660;19738;105,8;36,7;54,5
2015;3524204;Jaborandi;6500;3257;3243;99,6;35,9;23,8
2015;3524303;Jaboticabal;72182;34786;37396;107,5;36,8;102,2
2015;3524402;Jacareí;224970;109304;115666;105,8;34,9;484,6
2015;3524501;Jaci;6452;3281;3171;96,6;34,1;44,5
2015;3524600;Jacupiranga;16805;8474;8331;98,3;34,1;23,9
2015;3524709;Jaguariúna;50476;24837;25639;103,2;34,4;357
2015;3524808;Jales;48032;23383;24649;105,4;38,4;130,3
2015;3524907;Jambeiro;5793;2955;2838;96;35;31,4
2015;3525003;Jandira;112919;55101;57818;104,9;31,8;6471,3
2015;3525102;Jardinópolis;40766;20760;20006;96,4;34,2;81,2
2015;3525201;Jarinu;29569;14878;14691;98,7;33,7;142,5
2015;3525300;Jaú;132625;64624;68001;105,2;36,3;193
2015;3525409;Jeriquara;3452;1775;1677;94,5;32,8;24,3
2015;3525508;Joanópolis;12253;6191;6062;97,9;36,7;32,7
2015;3525607;João Ramalho;4265;2149;2116;98,5;33,8;10,3
2015;3525706;José Bonifácio;34482;17120;17362;101,4;35,6;40,1
2015;3525805;Júlio Mesquita;4383;2149;2234;104;35,2;34,2
2015;3525854;Jumirim;2911;1474;1437;97,5;34,1;51,4
2015;3525904;Jundiaí;400386;194100;206286;106,3;36,6;928,5
2015;3526001;Junqueirópolis;19553;10293;9260;90;37,7;33,6
2015;3526100;Juquiá;18558;9368;9190;98,1;34,9;22,8
2015;3526209;Juquitiba;28353;14322;14031;98;33,3;54,3
2015;3526308;Lagoinha;4930;2511;2419;96,3;38,7;19,3
2015;3526407;Laranjal Paulista;25698;12625;13073;103,5;36,2;66,9
2015;3526506;Lavínia;9144;6587;2557;38,8;35,5;17
2015;3526605;Lavrinhas;6881;3445;3436;99,7;32,3;41,2
2015;3526704;Leme;95042;47246;47796;101,2;34,3;235,9
2015;3526803;Lençóis Paulista;63892;31622;32270;102;34,6;78,9
2015;3526902;Limeira;283637;138924;144713;104,2;35,7;488,4
2015;3527009;Lindóia;6883;3408;3475;102;36,5;141,2
2015;3527108;Lins;73226;35381;37845;107;36,9;128,5
2015;3527207;Lorena;83780;40311;43469;107,8;35,4;202,3
2015;3527256;Lourdes;2080;1058;1022;96,6;38,6;18,3
2015;3527306;Louveira;43040;21626;21414;99;32;772,2
2015;3527405;Lucélia;20100;10865;9235;85;37,5;63,8
2015;3527504;Lucianópolis;2299;1150;1149;99,9;36,5;12,1
2015;3527603;Luís Antônio;11761;5981;5780;96,6;31,9;19,7
2015;3527702;Luiziânia;4924;2510;2414;96,2;35,4;29,6
2015;3527801;Lupércio;4222;2056;2166;105,4;35,4;27,2
2015;3527900;Lutécia;2727;1359;1368;100,7;36,5;5,7
2015;3528007;Macatuba;16645;8299;8346;100,6;34,6;74,1
2015;3528106;Macaubal;7596;3819;3777;98,9;39,4;30,6
2015;3528205;Macedônia;3793;1901;1892;99,5;39,1;11,6
2015;3528304;Magda;3239;1636;1603;98;39,7;10,4
2015;3528403;Mairinque;46348;23206;23142;99,7;34;220,5
2015;3528502;Mairiporã;86768;43594;43174;99;34,2;270,6
2015;3528601;Manduri;9399;4692;4707;100,3;36,3;41
2015;3528700;Marabá Paulista;4724;2977;1747;58,7;34,9;5,1
2015;3528809;Maracaí;13149;6542;6607;101;35,8;24,6
2015;3528858;Marapoama;2914;1492;1422;95,3;36,9;26,2
2015;3528908;Mariápolis;3769;1917;1852;96,6;37,3;20,2
2015;3529005;Marília;226035;108857;117178;107,6;36,4;193,1
2015;3529104;Marinópolis;2037;1032;1005;97,4;38;26,2
2015;3529203;Martinópolis;24596;12731;11865;93,2;36,3;19,6
2015;3529302;Matão;78293;38657;39636;102,5;36;149,2
2015;3529401;Mauá;420186;204450;215736;105,5;33,3;6784,1
2015;3529500;Mendonça;5265;2659;2606;98;37,2;27
2015;3529609;Meridiano;4187;2050;2137;104,2;37,8;18,3
2015;3529658;Mesópolis;1909;971;938;96,6;36,8;12,8
2015;3529708;Miguelópolis;20229;10021;10208;101,9;34,3;24,6
2015;3529807;Mineiros do Tietê;11803;5870;5933;101,1;35,5;55,4
2015;3529906;Miracatu;19876;9998;9878;98,8;33,6;19,8
2015;3530003;Mira Estrela;2950;1470;1480;100,7;39,2;13,6
2015;3530102;Mirandópolis;27936;15539;12397;79,8;38,2;30,4
2015;3530201;Mirante do Paranapanema;16771;8454;8317;98,4;37;13,5
2015;3530300;Mirassol;57909;28274;29635;104,8;36,6;238,1
2015;3530409;Mirassolândia;4436;2254;2182;96,8;36,6;26,7
2015;3530508;Mococa;67303;33320;33983;102;36,8;78,7
2015;3530607;Mogi das Cruzes;415715;201510;214205;106,3;33,9;583,4
2015;3530706;Mogi Guaçu;144772;71331;73441;103;35,5;178,1
2015;3530805;Mogi Mirim;89677;43943;45734;104,1;36,6;180,2
2015;3530904;Mombuca;3462;1735;1727;99,5;33,5;25,9
2015;3531001;Monções;2073;1056;1017;96,3;40,2;19,9
2015;3531100;Mongaguá;52977;26666;26311;98,7;36,3;371,1
2015;3531209;Monte Alegre do Sul;7820;3888;3932;101,1;38,4;70,9
2015;3531308;Monte Alto;47296;23245;24051;103,5;37,6;136,3
2015;3531407;Monte Aprazível;22069;10898;11171;102,5;37,7;44,5
2015;3531506;Monte Azul Paulista;18721;9388;9333;99,4;37;71,1
2015;3531605;Monte Castelo;4144;2055;2089;101,7;38,7;17,7
2015;3531704;Monteiro Lobato;4164;2133;2031;95,2;36,5;12,5
2015;3531803;Monte Mor;55593;27640;27953;101,1;32,7;231,1
2015;3531902;Morro Agudo;28949;14531;14418;99,2;33,1;20,9
2015;3532009;Morungaba;12658;6276;6382;101,7;34,6;86,3
2015;3532058;Motuca;4193;2120;2073;97,8;35;18,3
2015;3532108;Murutinga do Sul;4027;2016;2011;99,8;40,3;16,1
2015;3532157;Nantes;2704;1344;1360;101,2;33,2;9,4
2015;3532207;Narandiba;4910;2470;2440;98,8;33,1;13,7
2015;3532306;Natividade da Serra;6833;3566;3267;91,6;38,1;8,2
2015;3532405;Nazaré Paulista;17291;8854;8437;95,3;35,9;53
2015;3532504;Neves Paulista;9169;4551;4618;101,5;39,8;41,9
2015;3532603;Nhandeara;10434;5086;5348;105,2;40,3;23,9
2015;3532702;Nipoã;4475;2332;2143;91,9;34,5;32,5
2015;3532801;Nova Aliança;6224;3078;3146;102,2;37;28,6
2015;3532827;Nova Campina;8526;4311;4215;97,8;30,7;22,1
2015;3532843;Nova Canaã Paulista;2087;1059;1028;97,1;41,9;16,8
2015;3532868;Nova Castilho;1116;554;562;101,4;36,4;6,1
2015;3532900;Nova Europa;9374;4695;4679;99,7;34,2;58,5
2015;3533007;Nova Granada;19337;9677;9660;99,8;36,1;36,4
